Kategori Risiko,Premi Asuransi
2,4202550.0
2,5345100.0
2,5478750.0
2,5877900.0
2,7993500.0
2,3349350.0
1,3172800.0
1,3615900.0
1,3634050.0
0,1519050.0
0,1549500.0
2,2043600.0000000002
2,3676800.0
2,3343650.0
2,3952050.0000000005
2,4951800.0
2,4167449.9999999995
2,4188300.0000000005
2,6219600.0
2,4180950.0000000005
2,4629000.0
2,4814250.0
2,4838100.0
1,5402700.0
2,3791100.0
0,1490550.0
1,4013250.0
1,4053300.0000000005
2,4492950.0
2,4582950.0
2,4514250.0
2,4536900.0
2,3340650.0
2,3407550.0
2,3561000.0
2,4897200.0
1,4630200.0
1,4662900.0
1,4686150.0
2,4578600.0
2,4716000.0
2,4645200.0
2,6212700.0
2,6119550.0
2,4832850.0
2,4977750.0
2,2810100.0
2,3650550.0
2,4065299.9999999995
2,4819050.0
2,4963500.0
1,4232100.0
1,4316850.0
2,3125850.0
0,1813650.0
0,1831950.0
0,2592900.0
0,2618850.0
1,4798350.0
1,4846500.0
2,4011150.0000000005
2,4131450.0
2,4214250.0
2,4587000.0
2,7951500.0
2,3031500.0
2,3091950.0
2,1709400.0
2,4042650.0
2,4042650.0
2,8110350.000000001
2,8268750.0
2,4091850.0000000005
2,6813450.0
2,7018050.0
2,6912900.0
2,6000000.0
2,6870000.0
2,5113050.0
2,8244150.0
2,3579300.0
2,3633000.0
2,4432200.0
2,4698000.0
2,4384200.0
2,4158450.0000000005
2,3945000.0
2,4004700.0000000005
2,6075600.0
2,4051800.0
2,4153050.0
0,2446200.0
0,1971299.9999999998
0,1981200.0000000002
0,1926749.9999999998
0,1926749.9999999998
0,1936350.0
0,2021250.0
2,3690450.0
2,3801300.0
2,3549900.0
2,3807150.0
2,3883050.0
1,4469700.0
1,3091500.0
1,4222800.0
1,4265400.0
1,4286700.0
2,6147450.0
2,5953350.0
2,5923200.0
2,4863750.0
1,5345850.0
1,5426100.0
1,5589000.0
2,3844350.0000000005
2,3998100.0000000005
2,4018050.0
2,9665400.0
0,676350.0
0,1497900.0
2,8830050.0
2,8830050.0
2,8830050.0
1,10567650.0
1,10620450.0
2,4306500.0
2,4140299.9999999995
2,3969749.9999999995
2,4069049.9999999995
2,4222950.0
2,4681800.0
2,4635000.0
2,4025999.9999999995
2,4146600.0
2,4166850.0000000005
2,3447750.0
2,3516750.0
1,3051150.0
1,3066300.0
1,3097050.0
1,3871199.9999999995
2,3314550.0
2,3430650.0
2,5417850.0
2,5444850.0
2,5444850.0
2,3944100.0
2,3944100.0
2,3944100.0
2,3304050.0
2,3159450.0
2,3159300.0
2,3867300.0
2,3964049.9999999995
2,3924600.0
2,7297500.0
2,7516500.0
2,7553850.0
0,1416600.0
0,1423500.0
0,1452000.0
2,4802400.0
2,4802700.0
2,4802850.0
1,3939150.0
1,3958650.0000000005
1,4018200.0
0,1684800.0
0,1710000.0
0,1718700.0
2,4324950.0
2,4422600.0
2,7226850.0
2,4249650.0
2,4270950.0
2,4292250.0
2,3529350.0
2,3324000.0
2,3793650.0
1,3525150.0
1,3577950.0
1,3613800.0
2,2754300.0
2,3016050.0
2,3121800.0
2,5592750.0
2,5732100.0
2,4168050.0
2,8700150.0
2,14268150.0
2,5269950.0
2,3403800.0
2,4100999.9999999995
2,4121699.9999999995
2,4459800.0
2,3952500.0
1,4093499.9999999995
1,4134450.0
2,6427500.0
2,6427500.0
2,6395550.0
2,3146550.0
2,3240900.0
2,3039000.0
0,5810100.0
0,5810100.0
1,3190950.0
1,3222900.0
1,4824450.0
1,5270100.0
1,3628650.0
1,3646650.0
1,3975000.0
2,6181650.0
2,3535050.0
2,3623700.0
2,3623700.0
1,6149850.0
1,5999400.0
1,5999400.0
2,1349100.0
2,1362450.0
2,8995950.0
2,8739450.0
2,3283650.0
2,3414750.0
2,3330750.0
2,4086450.0
2,3677850.0
2,3640950.0
2,4110299.9999999995
2,3733050.0
2,3733050.0
2,3888300.0000000005
2,4552050.0
2,3312900.0
2,3743550.0
2,3855900.0
2,4225950.0
1,4626150.0
1,7494450.0
2,5014200.0
2,5857650.0
2,5132550.0
2,5132700.0
2,5056200.0
1,2257050.0
1,4195500.0
1,4216350.0
2,3810000.0
2,3631200.0
2,3631200.0
1,6107100.0
1,6032700.0
2,3139650.0
2,4245150.0
2,4321800.0
2,4343550.0
2,6295650.0
2,3793350.0
2,4280100.0
2,3555900.0
2,3644700.0
2,3549300.0
2,3673500.0
1,4812750.0
0,2361900.0
0,2248950.0
0,2271450.0
2,5797500.0
2,5507700.0
2,4282800.0
1,4538850.0
1,4516200.0
1,4538850.0
0,2749500.0
0,2729550.0
0,2133900.0
0,2315400.0
0,2523600.0
2,3907799.9999999995
2,4592550.0
2,4592550.0
2,6634650.0
2,5676150.0
0,1970700.0
2,4903350.0
2,4365150.0
2,4125900.0
2,4125900.0
2,3218700.0
2,6944400.0
2,3535500.0
2,4628400.0
2,4044450.0
2,3507000.0
2,4074300.0
2,4776750.0
2,4920150.0
2,4870950.0
2,4186800.0
1,5677500.0
0,1945049.9999999998
0,1983899.9999999998
0,2003550.0
1,5820000.0
1,5762400.0
1,5820000.0
2,3659550.0
2,3751200.0
2,3769650.0
2,4217250.0
2,4217400.0
2,4238250.0
0,1607100.0
0,1615050.0
0,1623150.0
2,3507300.0
2,3525000.0
2,5126700.0
2,5229150.0
2,5150700.0
2,3433800.0
2,3502350.0
2,3624900.0
0,1925550.0
0,1964100.0
0,1983600.0000000002
2,3613200.0
2,3631500.0
2,3255000.0
1,3609150.0
2,13580250.0
2,16567800.0
2,16650600.0
2,3464400.0
2,3551250.0
2,6228750.0
2,4135649.9999999995
2,4067550.0000000005
2,4087799.9999999995
2,4007700.0
2,4007700.0
2,3777000.0
1,5892600.0
1,5922150.0
2,5586300.0
0,2596200.0
0,2622300.0
1,5668500.0
1,6008400.0
1,7240200.0
2,876600.0
2,4164600.0
2,4185600.0000000005
1,3864600.0
1,3883800.0000000005
1,3903300.0000000005
2,4058100.0000000005
2,2304000.0
2,4839900.0
2,3682800.0
2,3664500.0
2,3682800.0
0,1665150.0
0,1673400.0
0,2655750.0
0,2668950.0
2,5632050.0
2,5688150.0
2,6007800.0
2,6218100.0
1,6623250.0
1,6710700.0
1,6900000.0
1,4761000.0
1,4808550.0
2,4958400.0
2,5082000.0
2,5031150.0
2,5704050.0
2,5875500.0
2,5816700.0
2,7988249.999999999
1,5565600.0
1,6038850.0
1,6582300.0
0,2389800.0
0,4606350.0
0,2366100.0
2,5840100.0
2,5927700.0
2,5957400.0
2,3796650.0
2,3815850.0
2,3960750.0
2,3980700.0
2,4000649.9999999995
2,3094950.0
2,3110550.0
2,3906300.0000000005
0,1610400.0
0,1618350.0
0,1634550.0
2,6679350.0
2,5536800.0
1,5540250.0
2,3329100.0
2,3668850.0
2,3687300.0
2,3364800.0
2,3516150.0
0,1567950.0
0,1599300.0
2,3748200.0
2,3804600.0
2,3804600.0
2,4421700.0
2,4343550.0
2,4343550.0
2,4365150.0
2,4422900.0
2,4441800.0
2,4797150.0
2,5276850.0
1,5750550.0
1,5808150.0
1,5866200.0
1,5658000.0
1,5686200.0
2,3321300.0
2,3261450.0
2,3277650.0
2,4010700.0
2,4131150.0000000005
2,4246800.0
0,1943550.0
0,2021250.0
0,2041500.0
2,3521100.0
2,4590600.0
2,8379150.0
2,5487900.0
2,5598300.0
2,5541900.0
1,4510050.0
1,4555350.0
1,4578300.0
0,2045700.0
2,3738600.0
2,3155250.0
2,3218250.0
2,4584150.0
2,4562400.0
2,4121250.0
2,3752250.0
2,3732450.0
2,3862949.9999999995
2,4963650.0
2,4570050.0
2,3708300.0
2,3763950.0
2,6026850.0
2,5404650.0
1,5756850.0
1,5814450.0
1,5814450.0
1,5362050.0
2,4577550.0
2,3851100.0
2,3928050.0
2,3947850.0
1,4362900.0
1,5148300.0
2,3420000.0
2,3744900.0
2,3913499.9999999995
2,3137250.0
2,3137250.0
2,3211500.0
2,3317700.0
2,3583200.0
2,3708600.0
0,1912500.0
0,1941150.0
0,1960650.0000000002
2,3795450.0
2,3814650.0
1,4181549.9999999995
1,3766350.0
2,5649600.0
1,1827300.0
2,10080450.0
2,7779899.999999999
2,7780199.999999999
2,10422750.0
2,10475100.0
2,4920300.0
2,4846500.0
2,9833400.0
2,4435800.0
2,12072150.0
2,12132600.0
2,12011250.0
0,795000.0
0,2131800.0
0,1504200.0
2,5051400.0
2,4717650.0
2,4788150.0
1,6356700.0
1,7755300.0
1,8414400.0
2,3075600.0
2,3121500.0
1,5941200.0
0,1817700.0
0,1826700.0
0,1863300.0
2,4784700.0
2,4904400.0
2,4419600.0
2,4441950.0
2,7320450.0
2,7325100.0
2,7361700.0
2,4939950.0
2,5038500.0
2,4962750.0
2,3748650.0
2,5185350.0
0,2795850.0
2,3759150.0
2,3834300.0
2,3853650.0000000005
2,6264600.0
2,6447450.0
1,5473650.0
1,5500950.0
1,5528700.0
1,4875150.0
2,3238500.0
2,3465150.0
2,3707550.0
2,3521550.0
2,3644700.0
2,4353750.0
2,4375650.0
2,5600850.0
0,1875000.0
0,1986150.0
2,3702150.0
2,3537000.0
2,3782700.0
2,6074400.0
2,6134850.0
2,5820900.0
2,5224200.0
2,5524950.0
2,6022650.0
2,6084450.0
2,6145650.0
2,6221400.0
2,6439200.0
2,3758100.0
2,5082300.0
2,5107650.0
2,5184300.0
2,3317700.0
2,3317700.0
2,3868950.0
2,3927150.0
0,1600050.0
0,1607850.0
0,1623900.0
0,713850.0
2,3645150.0
0,1822800.0
1,4371600.0
1,4480800.0
1,4503150.0
2,6651750.0
2,9012750.0
2,5075850.0
2,5126700.0
2,5126700.0
1,5077650.0
1,5128500.0
1,5282700.0
0,1990650.0000000002
2,3531000.0
2,4237200.0
2,6790200.0
2,6514350.0
2,5532750.0
2,5588100.0
2,5783550.0
2,6276750.0
2,5013750.0
0,3022200.0
0,2075400.0000000002
2,4139700.0000000005
2,4243350.0
2,3613800.0
2,3722250.0
2,3852599.9999999995
2,7767149.999999999
2,5321550.0
1,6880200.0
1,6983700.0
1,7053750.0
2,9006300.0
2,9231450.0
2,5446050.0
2,5527650.0
1,4110299.9999999995
1,4110299.9999999995
1,4130850.0
2,5938350.0
2,5495100.0
2,5934750.0
2,3670650.0
2,3760350.0
2,3703800.0
2,5005050.0
1,6261450.0
1,6355500.0
1,6418950.0
2,6776700.0
2,6114450.0
2,6175650.0
2,5139150.0
2,3724350.0
2,4059150.0
2,4201200.0
2,4461000.0
2,4594950.0
2,4494300.0
2,4092150.0
2,3887400.0000000005
2,3854850.0
2,6984900.0
2,7229550.0
2,7229550.0
2,4172850.0
2,4079250.0
2,4843500.0
2,4843500.0
0,1949249.9999999998
1,4400250.0
2,4794000.0
2,4794000.0
2,7504500.0
2,7504500.0
2,7542000.0
2,5952600.0
2,5982600.0
2,5952600.0
1,5009550.0
1,3832350.0
2,4402500.0
2,4336500.0
2,4293000.0
2,3292350.0
2,3391200.0
2,3459150.0
2,3257400.0
2,3400800.0
2,3417900.0
0,1483200.0
0,1490400.0
2,6744150.0
2,4570950.0
2,4425000.0
2,5665350.0
2,5807100.0
2,5749050.0
2,2374350.0
2,3480750.0
2,5127600.0
2,4612350.0
2,5059950.0
1,4514700.0
1,4537350.0
1,4628100.0
2,5491350.0
2,7198200.0
2,7199100.0
2,4262850.0
2,6462750.0
2,6592050.0
0,1719450.0
0,1719450.0
0,1793850.0
0,1802700.0
2,4263600.0
2,4348950.0
2,4305450.0
2,4583100.0
2,4179000.0000000005
2,4325250.0
2,6860100.0
2,7183800.0
2,7040100.0
2,9176100.0
0,1265100.0
0,1271400.0
0,1284000.0
2,3279750.0
2,3279750.0
2,3279750.0
2,2901300.0
2,2901300.0
2,2944500.0
2,3813900.0
2,5166150.0
2,5217750.0
2,4711650.0
2,5614350.0
2,5614200.0
2,5558250.0
2,4957050.0
2,5155500.0
2,5225550.0
1,5579850.0
1,5663550.0
1,5663550.0
2,3999749.9999999995
2,3986699.9999999995
2,3946800.0
2,6091800.0
2,4545750.0
2,4556400.0
2,3674700.0
1,4170449.9999999995
1,4212150.0
1,4465200.0
1,4755450.0
1,8140049.999999999
1,8140049.999999999
1,3958800.0000000005
1,3978600.0
1,3841199.9999999995
0,1824150.0
0,1833150.0
0,3869100.0
0,3888450.0000000005
0,1814250.0
0,1823250.0
2,3772950.0
2,5458500.0
2,5567700.0
2,5456250.0
2,4552200.0
2,4529550.0
2,3863550.0
2,3863550.0
2,3825000.0
2,6983250.0
1,2786850.0
1,6263250.0
1,6357600.0
2,12118650.0
2,14845200.0
2,5193000.0
2,17175600.0
2,17175600.0
2,17261550.0
0,2394300.0
0,2430150.0
0,2298000.0
0,2113350.0
0,2113350.0
0,2187300.0
0,2755200.0
0,2782800.0
0,2796600.0
0,1574700.0
0,1582500.0
1,4744950.0
1,4768650.0
1,4792500.0
1,6187650.0
2,5229600.0
2,5151150.0
2,5099700.0
2,4456650.0
2,3024150.0
2,2840700.0
2,4557450.0
2,4580250.0
2,4684500.0
2,5082900.0
2,8375250.0
2,8500800.0
2,8543400.0
2,4441350.0
2,4527750.0
0,4337550.0
0,4359150.0
2,6837000.0
2,6905100.0
2,3486300.0
2,3434100.0
2,3451350.0
1,3346650.0
1,3380250.0
1,3380250.0
2,3378150.0
2,3395100.0
2,4911150.0
2,5034150.0
2,4898850.0
2,5241900.0
2,5687400.0
2,4110449.9999999995
2,1590450.0
2,4902300.0
2,4902300.0
2,4902300.0
1,4628400.0
2,4770900.0
2,5080950.0
2,5258850.0
2,2818350.0
2,5446200.0
2,3728400.0
2,3821700.0
2,3260100.0
2,3309150.0
2,3391950.0
2,6246450.0
2,6449400.0
2,6384900.0
2,3814800.0
1,6717600.0
1,5167050.0
1,5193000.0
2,1348800.0
2,4335900.0
2,3850950.0000000005
2,3966600.0
2,3986400.0
2,6359550.0
2,6449550.0
2,4049250.0
2,3903300.0000000005
2,4039949.9999999995
2,4060050.0000000005
2,4244550.0
2,4580850.0
2,4821000.0
2,4381950.0
0,1525350.0
0,1555800.0
0,1571250.0
2,3357600.0
2,3475050.0
2,2989650.0
2,3004800.0
2,2999550.0
2,9322050.0
2,9461850.0
2,3810000.0
2,6008550.0
2,5768250.0
2,4440150.0
2,5752950.0
2,5724600.0
2,5692650.0
1,3762450.0
1,3913050.0
1,3952200.0000000005
1,5070900.0
1,5404500.0
2,3952650.0
2,4031699.9999999995
2,4052100.0
2,3872249.9999999995
2,3988499.9999999995
2,4008600.0
2,6184050.0
2,8678850.0
1,3366300.0
2,6650850.0
2,13390050.0
2,2590200.0
2,5074650.0
2,3076500.0
2,5429400.0
2,954450.0
2,5044800.0
2,5044800.0
2,4104000.0000000005
2,4104000.0000000005
2,4083000.0
2,4802550.0
2,4970550.0
2,4995150.0
0,2307150.0
2,4659000.0
2,5187900.0
2,5266950.0
2,5187900.0
2,3249450.0
2,3363000.0
2,3363000.0
2,4585500.0
2,4699650.0
2,4723200.0
2,8621400.0
2,8707650.0
2,8707650.0
2,6534000.0
2,6534000.0
2,6632100.0
1,2003250.0000000002
2,4615200.0
2,4569450.0
2,2463000.0
2,2499750.0
2,2612250.0
1,2503200.0
1,6393750.0
2,4240500.0
2,5817750.0
2,5874300.0
2,5756250.0
2,6816750.0
2,6816750.0
2,6850800.0
1,4239000.0
2,4323450.0
2,4388400.0
2,3737100.0
2,3955950.0000000005
0,1823250.0
0,1841550.0
2,3846300.0000000005
2,3826800.0
2,3846300.0000000005
2,9912600.0
2,10755300.0
2,3594150.0
2,4258200.0
2,4386000.0
2,4142400.0000000005
2,4512300.0
2,4429050.0
2,4451550.0
2,4407000.0
1,16302449.999999998
1,17813700.0
1,19327950.0
2,3628650.0
2,3918900.0
2,4056150.0000000005
2,4861500.0
2,5031750.0
2,5922000.0
2,5981250.0
2,5921250.0
2,5595000.0
2,5651100.0
2,5566200.0
2,5267550.0
2,5267550.0
2,3770100.0
2,7520250.0
2,7520550.0
2,3534300.0
2,3605100.0
2,3568950.0
2,3823800.0
2,3938699.9999999995
0,1854150.0
0,1863300.0
0,1900500.0
1,4915650.0
2,15904350.0
2,11028300.0
2,10918200.0
2,10063500.0
2,10365450.0
0,2473650.0
0,2486100.0
0,2510850.0
0,1603350.0
0,1619400.0
0,1635600.0
2,3664050.0
1,7645500.0
1,7798350.0
1,7138800.0
0,1847700.0
0,2876850.0
0,1505400.0
0,2074950.0000000002
0,1749150.0
0,1784100.0
2,4130400.0
2,3974550.0000000005
2,4113600.0
2,4113600.0
2,3673950.0
2,3802650.0
2,3802650.0
2,5156550.0
2,5208150.0
2,5129850.0
0,1766850.0
0,1793250.0
2,4804650.0
2,4828650.0
2,4967850.0
2,5042400.0
2,4966800.0
2,6570750.0
0,3513450.0
0,3601200.0
0,3619050.0
2,6493350.0
2,6655950.0
2,4335600.0
2,4832250.0
2,7867950.0
2,8654550.0
2,7098150.0
2,7169100.0
2,3190200.0
2,3079950.0
2,5092950.0
1,7846650.0
1,8160300.0
1,4579050.0
2,4816800.0
2,4840800.0
0,1645950.0
0,1645950.0
0,1654050.0
2,3708750.0
2,3819900.0
2,3738750.0
2,3750300.0
2,3750450.0
2,4178849.9999999995
2,3969900.0000000005
2,3930299.9999999995
2,4329450.0
2,4416000.0
2,4416000.0
2,5479200.0
2,6499050.0
2,6466500.0
2,4313250.0
2,4330650.0
2,3792600.0
2,3699000.0
2,3717600.0
1,5354250.0
1,5381100.0
1,5434800.0
2,4611600.0
2,5464650.0
2,5462250.0
2,3683100.0
1,3272700.0
1,3289050.0
1,3354900.0
2,4963800.0
2,4749750.0
2,4963800.0
1,7855800.0
1,7855800.0
1,7974000.0
2,4725450.0
2,3999900.0000000005
2,4099800.0
2,4181850.0000000005
2,3031050.0
2,3122100.0
0,2433750.0
2,6098250.0
2,6159300.0
2,6067050.0
2,6702300.0
2,6769800.0
2,6702300.0
2,4446750.0
2,5819400.0
2,8798250.0
0,3413700.0
0,4011300.0000000005
0,4071450.0
0,4030500.0
1,5258550.0
1,5311350.0
0,1678050.0
0,1686300.0
0,1679850.0
0,1471050.0
0,1471050.0
2,4294050.0
2,4315650.0
1,3559200.0
1,3392850.0
1,3426900.0
0,1828650.0
0,1837800.0
2,4989600.0
2,5634150.0
2,4471500.0
2,4583250.0
2,3950999.9999999995
2,3781050.0
2,4064550.0000000005
2,4044150.0
2,5417400.0
2,10162500.0
2,9958950.0
2,9759900.0
2,3898499.9999999995
2,4552050.0
2,4574850.0
2,7551750.0
2,5915100.0
2,6092400.0
0,1646700.0
2,2967750.0
2,1041750.0
2,6019050.0
2,6139500.0
2,4436250.0
2,4436250.0
2,4303950.0
2,3424950.0
2,5228400.0
2,4084949.9999999995
2,5275050.0
2,7042200.0
2,5306850.0
2,5316450.0
2,7462500.0
2,7459650.0
2,5116050.0
2,5141400.0
2,5166900.0
2,5318850.0
2,5744250.0
2,4513500.0
2,4498500.0
2,3665700.0
2,3666000.0
1,958050.0
2,3864600.0
2,3980400.0
2,3940649.9999999995
2,3515100.0
2,3603150.0
2,3418650.0
2,3538350.0
2,3556050.0
1,4159800.0
1,3223350.0
1,3223350.0
1,3239550.0
2,6025200.0
2,6115650.0
2,4714500.0
2,3161400.0
2,6331200.0
2,6457950.0
2,6750900.0
2,7098300.0
2,7159800.0
1,4833000.0
1,5243100.0
2,5308950.0
2,5947050.0
2,4542600.0
2,4678800.0
2,4678800.0
2,9184500.0
2,9230550.0
2,8164649.999999999
2,4123200.0
0,1672950.0
0,1689750.0
0,2062649.9999999998
1,3195300.0
1,3809850.0
1,3848250.0
2,4875150.0
2,4875150.0
2,4875150.0
2,9211500.0
2,9211500.0
2,9119400.0
2,7997399.999999999
2,8237250.0
2,7731900.000000001
2,3463350.0
2,3792300.0
2,4359000.0
2,4489800.0
2,3291600.0
2,3538500.0
2,4289550.0
2,4188000.0
2,4146150.0000000005
2,4401900.0
2,4489950.0
2,4298250.0
2,4384200.0
2,9460350.0
2,3662850.0
2,3699600.0
2,3662550.0
2,5103900.0
2,5129400.0
2,4621650.0
2,4097400.0000000005
2,3867599.9999999995
0,1778700.0
0,1805400.0
0,1859550.0
2,4098600.0
2,4406250.0
0,1751700.0
0,1786800.0
0,1804650.0
0,2069400.0000000002
0,2079599.9999999998
2,3421050.0
2,3557850.0
2,3895950.0000000005
2,4707150.0
2,4777650.0
2,4682100.0
2,4635300.0
2,1450050.0
2,6213150.0
2,3801150.0
2,6699900.0
2,3650700.0
2,4645650.0
2,4428900.0
2,4331700.0
2,4369800.0
2,4457250.0
2,4390500.0
0,1776900.0
0,1794750.0
0,1812750.0
2,5475450.0
2,5502750.0
2,3948600.0
2,4543200.0
2,4634100.0
2,4657350.0
2,2721300.0
2,8366250.0
2,8366250.0
2,4192799.9999999995
2,4255650.0
2,4191899.9999999995
2,4150050.0000000005
2,3354900.0
2,3472200.0
2,3437550.0
2,4185449.9999999995
2,4234650.0
2,4154250.0
2,4829100.0
2,4877850.0
2,5689650.0
2,11086500.0
2,10333650.0
2,10126800.0
2,4719600.0
2,4706550.0
2,4706550.0
2,5809200.0
2,5073450.0
2,5124300.0
2,4938600.0
2,3217950.0
2,7890749.999999999
2,7852050.0
2,6755850.0
2,5874600.0
2,5871300.0
2,5783400.0
1,7923750.0
1,9384900.0
1,6215700.0
2,6120900.0
2,5920500.0
2,1274550.0
2,1280850.0
2,1267950.0
2,6940050.0
1,5069250.0
0,2152650.0
0,1631850.0
2,3316950.0
2,3565650.0
2,3957900.0
2,11111700.0
2,11220300.0
2,6117300.0
2,7949550.0
2,8267549.999999999
2,8308649.999999999
2,5340000.0
2,4852950.0
2,4472250.0
2,5873250.0
1,3983699.9999999995
2,6833850.0
2,3994199.9999999995
2,3849600.0
2,3171450.0
2,3174900.0
2,2712450.0
2,4397700.0
2,4038450.0000000005
2,8088600.0
2,3376050.0
2,4638150.0
2,5466000.0
1,6475950.0
2,3206850.0
2,5106000.0
2,10575450.0
2,5496450.0
2,4471500.0
2,4323750.0
2,4453200.0
2,4458300.0
2,4503150.0
2,4458150.0
2,5486550.0
2,627900.0
2,3756750.0
2,3192450.0
2,3205650.0
2,5843550.0
2,3989850.0
2,4009949.9999999995
2,4030200.0
2,5098950.0
2,5200950.0
2,5113500.0
2,5241300.0
2,7076100.0
2,5422650.0
2,5321100.0
2,5347650.0
2,4010400.0
0,3607050.0
0,3625050.0
0,3661500.0
2,6573300.0
1,4196700.0
0,1947600.0
2,3648300.0
2,3776100.0
2,3776100.0
2,3908849.9999999995
2,5633700.0
2,5689950.0
2,5090400.0
2,3005550.0
2,3331350.0
2,3811050.0
2,3830100.0
2,3830100.0
2,5872650.0
2,5586600.0
2,4498050.0
2,4610850.0
2,4564800.0
2,4105800.0000000005
2,4249350.0
2,3947400.0000000005
2,6227100.0
2,6227100.0
2,4021500.0000000005
2,4021500.0000000005
2,4589400.0
2,4760100.0
2,4470300.0
2,4425600.0
2,5255850.0
2,4672800.0
2,4672800.0
2,3801000.0
2,3819900.0
2,3839100.0
2,3526200.0
2,4016100.0
2,2792100.0
2,4924500.0
2,4924200.0
2,4949100.0
2,4185600.0000000005
2,4203000.0
2,4181850.0000000005
2,4185000.0
1,4120950.0000000005
1,4120950.0000000005
1,4141650.0
1,5296500.0
1,5429100.0
2,5612850.0
1,3349200.0
1,3416100.0
0,3513450.0
0,3618900.0
0,3637050.0
2,3706050.0
2,3817200.0
2,3817200.0
2,5484450.0
2,5484450.0
2,5484450.0
2,4379100.0
2,4175400.0
2,4031699.9999999995
1,3536850.0
1,3572250.0
2,3848550.0
2,3104250.0
2,3166350.0
2,3229500.0
2,4022249.9999999995
2,3946050.0
2,3881850.0000000005
2,3920850.0
2,3920850.0
2,4798500.0
2,8451000.0
2,4079100.0
2,4364850.0
2,4170600.0000000005
2,7668300.0
2,4587600.0
2,4686150.0
2,5622600.0
2,5704800.0
2,5344050.0
2,4567200.0
1,10565550.0
1,10671300.0
0,1521600.0
0,1536900.0
0,1552200.0
2,5779950.0
2,5924250.0
2,5835300.0
2,3460050.0
2,4533150.0
2,4471350.0
2,4426500.0
1,4162350.0
1,4011150.0000000005
1,3895050.0000000005
0,851850.0
0,1174650.0
2,15934050.0
2,16173000.0
1,4418400.0
1,5050950.0
2,6454050.0
2,6421650.0
1,3200700.0
2,2107800.0
2,4497600.0
0,2199450.0
0,2276550.0
0,2299350.0
2,4096800.0
2,3947249.9999999995
2,3966899.9999999995
2,3571650.0
2,3518100.0
2,3535650.0
2,6193050.0
2,8034000.0
2,8114250.000000001
0,1813650.0
0,1831950.0
2,4262100.0
2,4283700.0
2,4305300.0
2,3765450.0
2,6197100.0
2,3039750.0
2,6998850.0
2,7135350.0
2,6945600.0
2,3933000.0
2,3803850.0
2,3765750.0
2,2311050.0
2,2368800.0
2,6543300.0
2,6282750.0
2,5436750.0
2,3929850.0
0,1791450.0
1,4293300.0
1,4615350.0
2,3202650.0
2,3410700.0
2,3319350.0
2,4933350.0
2,4659750.0
2,3923550.0
2,7763399.999999999
2,2964600.0
2,3008850.0
2,3144300.0
2,3821250.0
2,3954900.0000000005
2,5134050.0
2,9528600.0
1,3635100.0
1,4672800.0
0,3393750.0
0,3393750.0
2,4048499.9999999995
2,4129500.0
2,4150050.0000000005
2,3816750.0
2,4023750.0
2,4305450.0
2,3845250.0000000005
2,3886800.0
2,3902400.0000000005
2,5374500.0
2,11071050.0
2,11071050.0
2,10960350.0
2,7881449.999999999
2,8118300.0
2,4110600.0000000005
2,4213350.0
2,4171349.9999999995
2,3498750.0
2,3761250.0
2,3892949.9999999995
2,4411200.0
2,4543500.0
2,4543500.0
2,5857950.0
1,4550850.0
1,4965600.0
2,4040700.0
2,5424300.0
2,6145200.0
2,5141100.0
2,5243700.0
2,4151100.0
2,4172100.0
0,1432350.0
2,4458600.0
2,4570200.0
2,4593300.0
2,3985050.0000000005
2,4951950.0
2,3032850.0
2,3681000.0
2,3810150.0
2,3771750.0
2,4639200.0
2,2442600.0
2,5470800.0
2,3524850.0
2,8592750.0
2,7638150.0
2,7676250.0
2,4086750.0
2,4168499.9999999995
2,4189199.9999999995
2,6562200.0
2,4919100.0
2,3588000.0
2,5031150.0
2,6743250.0
2,6945900.0
2,6945900.0
2,6840600.0
2,6498300.0
1,4892850.0
1,4966050.0
2,3643350.0
2,3752550.0
2,3696300.0
2,5277000.0
2,5329800.0
2,5249850.0
2,4595850.0
2,3802200.0
1,2252100.0
1,2877450.0
1,2891850.0
0,1798500.0
0,1807350.0
0,1834500.0
2,6149850.0
2,4021500.0000000005
2,4041600.0
2,4984050.0
2,20469900.0
2,4129350.0000000005
2,3847650.0
2,3847650.0
2,3866850.0000000005
2,4416900.0
2,4366800.0
2,4432350.0
2,4602750.0
2,4971150.0
2,4971150.0
2,6558000.0
2,5902200.0
2,4503000.0
2,3559950.0
2,3818250.0
2,3913800.0000000005
2,3783000.0
2,7337250.0
2,4167599.9999999995
2,5349000.0
2,5295450.0
2,2871750.0
2,2972250.0
2,2972250.0
1,5757600.0
1,5757600.0
1,5786400.0
2,4112850.0
2,4195200.0
2,9326400.0
2,9699600.0
2,2208600.0
2,4655850.0
2,5102250.0
2,5127900.0
2,5127900.0
2,5402550.0
2,5402550.0
2,1349100.0
2,4244400.0
2,4201800.0
2,7943399.999999999
2,4917900.0
2,5262150.0
2,5735850.0
2,3914399.9999999995
2,4411500.0
2,7944600.0
2,3860850.0
2,3976800.0
2,3917249.9999999995
2,7625400.0
2,8449500.0
2,8280599.999999999
2,5281800.0
2,5334750.0
1,3722400.0
1,3668100.0
2,10184400.0
2,11295300.0
2,4899000.0
2,4952550.0
2,5819250.0
2,5790150.0
2,5525100.0
2,5607750.0
2,6689100.0
2,4341600.0
2,4168499.9999999995
2,4293600.0
2,4229400.0
2,9115350.0
